,uv_index
-149,9.146202039603055e-05
-176,9.146202039603055e-05
-145,9.146202039603055e-05
-245,9.146202039603055e-05
-219,9.146202039603055e-05
-107,9.146202039603055e-05
-227,9.146202039603055e-05
-188,9.146202039603055e-05
-156,9.146202039603055e-05
-167,9.146202039603055e-05
-199,9.146202039603055e-05
-189,9.146202039603055e-05
-391,9.146202039603055e-05
-102,9.146202039603055e-05
-190,9.146202039603055e-05
-203,9.146202039603055e-05
-139,9.146202039603055e-05
-154,9.146202039603055e-05
-250,9.146202039603055e-05
-168,9.146202039603055e-05
-259,9.146202039603055e-05
-193,9.146202039603055e-05
-269,9.146202039603055e-05
-131,6.859651529702291e-05
-382,6.859651529702291e-05
-225,6.859651529702291e-05
-182,6.859651529702291e-05
-161,6.859651529702291e-05
-371,6.859651529702291e-05
-322,6.859651529702291e-05
-290,6.859651529702291e-05
-320,6.859651529702291e-05
-211,6.859651529702291e-05
-166,6.859651529702291e-05
-198,6.859651529702291e-05
-414,6.859651529702291e-05
-215,6.859651529702291e-05
-405,6.859651529702291e-05
-276,6.859651529702291e-05
-244,6.859651529702291e-05
-254,6.859651529702291e-05
-293,6.859651529702291e-05
-150,6.859651529702291e-05
-213,6.859651529702291e-05
-146,6.859651529702291e-05
-260,6.859651529702291e-05
-451,6.859651529702291e-05
-292,6.859651529702291e-05
-388,6.859651529702291e-05
-185,6.859651529702291e-05
-220,6.859651529702291e-05
-278,6.859651529702291e-05
-137,6.859651529702291e-05
-396,6.859651529702291e-05
-315,6.859651529702291e-05
-282,6.859651529702291e-05
-304,6.859651529702291e-05
-368,6.859651529702291e-05
-170,6.859651529702291e-05
-365,6.859651529702291e-05
-202,6.859651529702291e-05
-398,6.859651529702291e-05
-209,6.859651529702291e-05
-177,6.859651529702291e-05
-234,6.859651529702291e-05
-121,6.859651529702291e-05
-169,6.859651529702291e-05
-297,6.859651529702291e-05
-206,6.859651529702291e-05
-242,6.859651529702291e-05
-303,6.859651529702291e-05
-284,6.859651529702291e-05
-271,6.859651529702291e-05
-218,6.859651529702291e-05
-265,6.859651529702291e-05
-238,6.859651529702291e-05
-201,6.859651529702291e-05
-383,4.573101019801528e-05
-281,4.573101019801528e-05
-313,4.573101019801528e-05
-346,4.573101019801528e-05
-223,4.573101019801528e-05
-377,4.573101019801528e-05
-408,4.573101019801528e-05
-186,4.573101019801528e-05
-446,4.573101019801528e-05
-217,4.573101019801528e-05
-344,4.573101019801528e-05
-316,4.573101019801528e-05
-248,4.573101019801528e-05
-253,4.573101019801528e-05
-380,4.573101019801528e-05
-350,4.573101019801528e-05
-379,4.573101019801528e-05
-318,4.573101019801528e-05
-311,4.573101019801528e-05
-407,4.573101019801528e-05
-252,4.573101019801528e-05
-283,4.573101019801528e-05
-222,4.573101019801528e-05
-246,4.573101019801528e-05
-401,4.573101019801528e-05
-335,4.573101019801528e-05
-261,4.573101019801528e-05
-272,4.573101019801528e-05
-324,4.573101019801528e-05
-207,4.573101019801528e-05
-239,4.573101019801528e-05
-200,4.573101019801528e-05
-399,4.573101019801528e-05
-270,4.573101019801528e-05
-453,4.573101019801528e-05
-389,4.573101019801528e-05
-173,4.573101019801528e-05
-205,4.573101019801528e-05
-325,4.573101019801528e-05
-333,4.573101019801528e-05
-229,4.573101019801528e-05
-417,4.573101019801528e-05
-550,4.573101019801528e-05
-204,4.573101019801528e-05
-332,4.573101019801528e-05
-423,4.573101019801528e-05
-327,4.573101019801528e-05
-299,4.573101019801528e-05
-263,4.573101019801528e-05
-362,4.573101019801528e-05
-584,4.573101019801528e-05
-360,4.573101019801528e-05
-296,4.573101019801528e-05
-264,4.573101019801528e-05
-393,4.573101019801528e-05
-240,4.573101019801528e-05
-425,4.573101019801528e-05
-578,4.573101019801528e-05
-257,4.573101019801528e-05
-243,4.573101019801528e-05
-275,4.573101019801528e-05
-372,4.573101019801528e-05
-323,4.573101019801528e-05
-195,4.573101019801528e-05
-404,4.573101019801528e-05
-436,4.573101019801528e-05
-338,4.573101019801528e-05
-370,4.573101019801528e-05
-452,4.573101019801528e-05
-406,4.573101019801528e-05
-295,2.286550509900764e-05
-258,2.286550509900764e-05
-579,2.286550509900764e-05
-354,2.286550509900764e-05
-231,2.286550509900764e-05
-285,2.286550509900764e-05
-317,2.286550509900764e-05
-359,2.286550509900764e-05
-255,2.286550509900764e-05
-450,2.286550509900764e-05
-349,2.286550509900764e-05
-381,2.286550509900764e-05
-519,2.286550509900764e-05
-509,2.286550509900764e-05
-541,2.286550509900764e-05
-424,2.286550509900764e-05
-328,2.286550509900764e-05
-353,2.286550509900764e-05
-385,2.286550509900764e-05
-288,2.286550509900764e-05
-547,2.286550509900764e-05
-551,2.286550509900764e-05
-355,2.286550509900764e-05
-420,2.286550509900764e-05
-351,2.286550509900764e-05
-191,2.286550509900764e-05
-581,2.286550509900764e-05
-549,2.286550509900764e-05
-516,2.286550509900764e-05
-548,2.286550509900764e-05
-517,2.286550509900764e-05
-291,2.286550509900764e-05
-480,2.286550509900764e-05
-230,2.286550509900764e-05
-357,2.286550509900764e-05
-448,2.286550509900764e-05
-416,2.286550509900764e-05
-352,2.286550509900764e-05
-486,2.286550509900764e-05
-287,2.286550509900764e-05
-390,2.286550509900764e-05
-294,2.286550509900764e-05
-262,2.286550509900764e-05
-310,2.286550509900764e-05
-298,2.286550509900764e-05
-361,2.286550509900764e-05
-339,2.286550509900764e-05
-409,2.286550509900764e-05
-537,2.286550509900764e-05
-369,2.286550509900764e-05
-337,2.286550509900764e-05
-305,2.286550509900764e-05
-434,2.286550509900764e-05
-402,2.286550509900764e-05
-306,2.286550509900764e-05
-274,2.286550509900764e-05
-178,2.286550509900764e-05
-536,2.286550509900764e-05
-435,2.286550509900764e-05
-403,2.286550509900764e-05
-307,2.286550509900764e-05
-367,2.286550509900764e-05
-247,2.286550509900764e-05
-375,2.286550509900764e-05
-308,2.286550509900764e-05
-503,2.286550509900764e-05
-567,2.286550509900764e-05
-533,2.286550509900764e-05
-501,2.286550509900764e-05
-373,2.286550509900764e-05
-341,2.286550509900764e-05
-309,2.286550509900764e-05
-181,2.286550509900764e-05
-534,2.286550509900764e-05
-374,2.286550509900764e-05
-432,2.286550509900764e-05
-302,2.286550509900764e-05
-329,2.286550509900764e-05
-267,2.286550509900764e-05
-233,2.286550509900764e-05
-412,2.286550509900764e-05
-540,2.286550509900764e-05
-522,2.286550509900764e-05
-426,2.286550509900764e-05
-394,2.286550509900764e-05
-330,2.286550509900764e-05
-342,2.286550509900764e-05
-266,2.286550509900764e-05
-427,2.286550509900764e-05
-251,2.286550509900764e-05
-331,2.286550509900764e-05
-347,2.286550509900764e-05
-507,2.286550509900764e-05
-334,2.286550509900764e-05
-539,2.286550509900764e-05
-571,2.286550509900764e-05
-235,2.286550509900764e-05
-171,2.286550509900764e-05
-524,2.286550509900764e-05
-492,2.286550509900764e-05
-460,2.286550509900764e-05
-236,2.286550509900764e-05
-493,2.286550509900764e-05
-429,2.286550509900764e-05
-314,2.286550509900764e-05
-378,2.286550509900764e-05
-494,2.286550509900764e-05
-545,2.286550509900764e-05
