valid_time_gmt,wc
2015-02-13 10:51:00,-2.0
2015-02-13 11:51:00,1.0
2015-02-13 12:51:00,2.0
2015-02-13 13:51:00,5.0
2015-02-13 14:51:00,8.0
2015-02-13 15:51:00,8.0
2015-02-13 16:51:00,8.0
2015-02-13 17:51:00,8.0
2015-02-13 18:51:00,8.0
2015-02-13 19:51:00,6.0
2015-02-13 20:51:00,7.0
2015-02-13 21:51:00,7.0
2015-02-13 22:51:00,9.0
2015-02-13 23:51:00,9.0
2015-02-14 03:51:00,10.0
2015-02-14 04:51:00,9.0
2015-02-14 05:51:00,10.0
2015-02-14 06:51:00,11.0
2015-02-14 07:51:00,10.0
2015-02-15 00:46:00,11.0
2015-02-15 00:51:00,10.0
2015-02-15 01:51:00,4.0
2015-02-15 02:51:00,2.0
2015-02-15 03:51:00,-1.0
2015-02-15 04:51:00,-5.0
2015-02-15 05:51:00,-4.0
2015-02-15 06:51:00,-3.0
2015-02-15 07:51:00,-3.0
2015-02-15 08:51:00,-4.0
2015-02-15 09:51:00,-3.0
2015-02-15 10:51:00,0.0
2015-02-15 11:51:00,1.0
2015-02-15 12:51:00,2.0
2015-02-15 13:51:00,3.0
2015-02-15 14:51:00,2.0
2015-02-15 15:51:00,1.0
2015-02-15 16:51:00,-4.0
2015-02-15 17:51:00,-9.0
2015-02-15 18:51:00,-8.0
2015-02-15 19:51:00,-14.0
2015-02-15 20:51:00,-14.0
2015-02-15 21:51:00,-16.0
2015-02-15 22:51:00,-16.0
2015-02-15 23:51:00,-17.0
2015-02-16 00:51:00,-13.0
2015-02-16 01:51:00,-17.0
2015-02-16 02:51:00,-16.0
2015-02-16 03:51:00,-14.0
2015-02-16 04:51:00,-14.0
2015-02-16 05:51:00,-14.0
2015-02-16 06:51:00,-14.0
2015-02-16 07:51:00,-13.0
2015-02-16 08:51:00,-11.0
2015-02-16 09:51:00,-10.0
2015-02-16 10:51:00,-7.0
2015-02-16 11:51:00,-1.0
2015-02-16 12:51:00,5.0
2015-02-16 13:51:00,7.0
2015-02-16 14:51:00,10.0
2015-02-16 15:51:00,8.0
2015-02-16 16:51:00,9.0
2015-02-16 17:51:00,10.0
2015-02-16 18:51:00,9.0
2015-02-16 19:51:00,9.0
2015-02-16 20:51:00,10.0
2015-02-17 01:51:00,9.0
2015-02-17 02:06:00,9.0
2015-02-17 02:46:00,7.0
2015-02-17 02:51:00,6.0
2015-02-17 03:17:00,6.0
2015-02-17 03:41:00,5.0
2015-02-17 03:51:00,3.0
2015-02-17 04:29:00,5.0
2015-02-17 04:51:00,2.0
2015-02-17 05:22:00,1.0
2015-02-17 05:51:00,3.0
2015-02-17 05:54:00,4.0
2015-02-17 06:07:00,2.0
2015-02-17 06:51:00,3.0
2015-02-17 07:43:00,3.0
2015-02-17 07:51:00,3.0
2015-02-17 08:11:00,4.0
2015-02-17 08:51:00,4.0
2015-02-17 09:17:00,4.0
2015-02-17 09:47:00,3.0
2015-02-17 09:51:00,6.0
2015-02-17 10:41:00,3.0
2015-02-17 10:51:00,5.0
2015-02-17 11:51:00,9.0
2015-02-17 12:51:00,11.0
2015-02-18 06:51:00,11.0
2015-02-19 01:51:00,10.0
2015-02-19 02:51:00,8.0
2015-02-19 03:51:00,4.0
2015-02-19 04:51:00,5.0
2015-02-19 05:51:00,2.0
2015-02-19 06:51:00,0.0
2015-02-19 07:51:00,-2.0
2015-02-19 08:51:00,0.0
2015-02-19 09:51:00,3.0
2015-02-19 10:51:00,4.0
2015-02-19 11:51:00,5.0
2015-02-19 12:51:00,4.0
2015-02-19 13:51:00,7.0
2015-02-19 14:51:00,5.0
2015-02-19 15:51:00,6.0
2015-02-19 16:51:00,1.0
2015-02-19 17:51:00,1.0
2015-02-19 18:51:00,-2.0
2015-02-19 19:51:00,-5.0
2015-02-19 20:51:00,-3.0
2015-02-19 21:51:00,-9.0
2015-02-19 22:51:00,-9.0
2015-02-19 23:51:00,-10.0
2015-02-20 00:51:00,-13.0
2015-02-20 01:51:00,-13.0
2015-02-20 02:51:00,-15.0
2015-02-20 03:51:00,-17.0
2015-02-20 04:51:00,-19.0
2015-02-20 05:51:00,-19.0
2015-02-20 06:51:00,-19.0
2015-02-20 07:51:00,-16.0
2015-02-20 08:51:00,-17.0
2015-02-20 09:51:00,-13.0
2015-02-20 10:51:00,-7.0
2015-02-20 11:51:00,-4.0
2015-02-20 12:51:00,-4.0
2015-02-20 13:51:00,1.0
2015-02-20 14:51:00,4.0
2015-02-20 15:51:00,6.0
2015-02-20 16:51:00,6.0
2015-02-20 17:51:00,6.0
2015-02-20 18:51:00,9.0
2015-02-20 19:51:00,4.0
2015-02-20 20:51:00,5.0
2015-02-20 21:51:00,4.0
2015-02-20 22:51:00,3.0
2015-02-20 23:51:00,5.0
2015-02-21 00:51:00,3.0
2015-02-21 02:51:00,5.0
2015-02-21 03:51:00,5.0
2015-02-21 04:51:00,8.0
2015-02-21 05:51:00,7.0
2015-02-21 06:51:00,5.0
2015-02-21 07:51:00,7.0
2015-02-21 08:51:00,7.0
2015-02-21 09:51:00,11.0
2015-02-23 07:51:00,10.0
2015-02-23 08:51:00,7.0
2015-02-23 09:51:00,7.0
2015-02-23 10:51:00,8.0
2015-02-23 11:51:00,5.0
2015-02-23 12:51:00,7.0
2015-02-23 13:51:00,9.0
2015-02-23 14:51:00,8.0
2015-02-23 15:51:00,7.0
2015-02-23 16:51:00,5.0
2015-02-23 17:51:00,0.0
2015-02-23 18:51:00,-1.0
2015-02-23 19:51:00,-3.0
2015-02-23 20:51:00,-6.0
2015-02-23 21:51:00,-8.0
2015-02-23 22:51:00,-7.0
2015-02-23 23:51:00,-8.0
2015-02-24 00:51:00,-8.0
2015-02-24 01:51:00,-6.0
2015-02-24 02:51:00,-10.0
2015-02-24 03:51:00,-8.0
2015-02-24 04:51:00,-4.0
2015-02-24 05:51:00,-6.0
2015-02-24 06:51:00,-4.0
2015-02-24 07:51:00,-2.0
2015-02-24 08:51:00,10.0
2015-02-24 12:51:00,5.0
2015-02-24 13:51:00,5.0
2015-02-24 14:51:00,7.0
2015-02-24 15:51:00,8.0
2015-02-24 16:51:00,7.0
2015-02-24 17:51:00,8.0
2015-02-26 05:51:00,11.0
2015-02-26 06:51:00,10.0
2015-02-26 07:51:00,10.0
2015-02-26 08:51:00,9.0
2015-02-26 09:51:00,8.0
2015-02-26 11:51:00,11.0
2015-02-27 04:51:00,10.0
2015-02-27 05:51:00,9.0
2015-02-27 06:51:00,7.0
2015-02-27 07:51:00,7.0
2015-02-27 08:51:00,7.0
2015-02-27 09:51:00,11.0
2015-02-27 21:51:00,11.0
2015-02-27 22:51:00,10.0
2015-02-27 23:51:00,8.0
2015-02-28 00:51:00,5.0
2015-02-28 01:51:00,6.0
2015-02-28 02:51:00,6.0
2015-02-28 03:51:00,7.0
2015-02-28 04:51:00,5.0
2015-02-28 05:51:00,5.0
2015-02-28 06:51:00,5.0
2015-02-28 07:51:00,7.0
2015-03-05 12:51:00,9.0
2015-03-05 13:32:00,10.0
2015-03-05 13:49:00,11.0
2015-03-05 13:51:00,11.0
2015-03-05 16:12:00,9.0
2015-03-05 16:51:00,9.0
2015-03-05 17:51:00,9.0
2015-03-05 18:16:00,9.0
2015-03-05 20:51:00,11.0
2015-03-05 21:51:00,10.0
2015-03-05 22:51:00,5.0
2015-03-05 23:51:00,6.0
2015-03-06 00:51:00,6.0
2015-03-06 01:51:00,3.0
2015-03-06 02:51:00,2.0
2015-03-06 03:51:00,4.0
2015-03-06 04:51:00,5.0
2015-03-06 05:51:00,4.0
2015-03-06 06:51:00,5.0
2015-03-06 07:51:00,3.0
2015-03-06 22:51:00,10.0
2015-03-07 02:51:00,11.0
2015-03-07 03:51:00,11.0
2015-03-07 04:51:00,9.0
2015-03-07 05:51:00,8.0
2016-01-04 16:51:00,9.0
2016-01-04 17:51:00,10.0
2016-01-04 18:51:00,5.0
2016-01-04 19:51:00,4.0
2016-01-04 20:51:00,2.0
2016-01-04 21:51:00,-1.0
2016-01-04 22:51:00,-3.0
2016-01-04 23:51:00,1.0
2016-01-05 00:51:00,-3.0
2016-01-05 01:51:00,-3.0
2016-01-05 02:51:00,-1.0
2016-01-05 03:51:00,-3.0
2016-01-05 04:51:00,-3.0
2016-01-05 05:51:00,-1.0
2016-01-05 06:51:00,-2.0
2016-01-05 07:51:00,-1.0
2016-01-05 08:51:00,3.0
2016-01-05 09:51:00,8.0
2016-01-05 10:51:00,5.0
2016-01-05 11:51:00,10.0
2016-01-13 04:51:00,9.0
2016-01-13 05:51:00,9.0
2016-01-13 06:51:00,9.0
2016-01-13 07:51:00,10.0
2016-01-13 08:51:00,10.0
2016-01-13 09:51:00,10.0
2016-01-13 22:51:00,11.0
2016-01-14 00:51:00,11.0
2016-01-18 06:39:00,10.0
2016-01-18 06:46:00,10.0
2016-01-18 07:03:00,10.0
2016-01-18 07:51:00,9.0
2016-01-18 08:51:00,11.0
2016-01-18 09:51:00,10.0
2016-01-18 10:51:00,11.0
2016-01-18 16:51:00,11.0
2016-01-18 17:51:00,10.0
2016-01-18 18:51:00,8.0
2016-01-18 19:51:00,8.0
2016-01-18 20:51:00,7.0
2016-01-18 21:51:00,4.0
2016-01-18 22:51:00,4.0
2016-01-18 23:51:00,4.0
2016-01-19 00:51:00,5.0
2016-01-19 01:51:00,2.0
2016-01-19 02:51:00,3.0
2016-01-19 03:51:00,4.0
2016-01-19 04:51:00,4.0
2016-01-19 05:51:00,3.0
2016-01-19 06:51:00,3.0
2016-01-19 07:51:00,3.0
2016-01-19 08:51:00,3.0
2016-01-19 09:51:00,5.0
2016-01-19 10:51:00,8.0
2016-01-19 12:51:00,11.0
2016-01-23 02:42:00,10.0
2016-01-23 03:24:00,11.0
2016-01-23 03:43:00,11.0
2016-01-23 03:51:00,11.0
2016-01-23 04:16:00,11.0
2016-01-23 04:35:00,11.0
2016-01-23 07:11:00,10.0
2016-01-23 20:51:00,10.0
2016-01-24 01:00:00,11.0
2016-01-24 02:51:00,11.0
2016-01-24 04:51:00,10.0
2016-01-24 06:51:00,11.0
2016-02-11 02:51:00,11.0
2016-02-11 04:51:00,11.0
2016-02-11 05:51:00,10.0
2016-02-11 09:51:00,11.0
2016-02-11 12:51:00,10.0
2016-02-11 14:51:00,11.0
2016-02-11 15:51:00,11.0
2016-02-11 16:51:00,10.0
2016-02-11 17:51:00,8.0
2016-02-11 18:51:00,7.0
2016-02-11 19:51:00,6.0
2016-02-11 20:51:00,6.0
2016-02-11 21:51:00,6.0
2016-02-11 22:51:00,6.0
2016-02-11 23:51:00,4.0
2016-02-12 00:51:00,4.0
2016-02-12 01:51:00,3.0
2016-02-12 02:51:00,4.0
2016-02-12 03:51:00,4.0
2016-02-12 04:51:00,4.0
2016-02-12 05:51:00,2.0
2016-02-12 06:51:00,2.0
2016-02-12 07:51:00,6.0
2016-02-12 08:51:00,9.0
2016-02-12 23:51:00,11.0
2016-02-13 00:51:00,10.0
2016-02-13 01:51:00,11.0
2016-02-13 02:51:00,10.0
2016-02-13 03:51:00,9.0
2016-02-13 04:51:00,8.0
2016-02-13 05:51:00,8.0
2016-02-13 06:51:00,9.0
2016-02-13 07:51:00,7.0
2016-02-13 08:51:00,8.0
2016-02-13 09:51:00,5.0
2016-02-13 10:51:00,6.0
2016-02-13 11:51:00,5.0
2016-02-13 12:51:00,3.0
2016-02-13 13:51:00,1.0
2016-02-13 14:51:00,0.0
2016-02-13 15:51:00,-3.0
2016-02-13 16:51:00,-5.0
2016-02-13 17:51:00,-8.0
2016-02-13 18:51:00,-10.0
2016-02-13 19:51:00,-12.0
2016-02-13 20:51:00,-11.0
2016-02-13 21:51:00,-12.0
2016-02-13 22:51:00,-14.0
2016-02-13 23:51:00,-13.0
2016-02-14 00:51:00,-13.0
2016-02-14 01:51:00,-14.0
2016-02-14 02:51:00,-14.0
2016-02-14 03:51:00,-14.0
2016-02-14 04:51:00,-18.0
2016-02-14 05:51:00,-19.0
2016-02-14 06:51:00,-19.0
2016-02-14 07:51:00,-21.0
2016-02-14 08:51:00,-18.0
2016-02-14 09:51:00,-15.0
2016-02-14 10:51:00,-9.0
2016-02-14 11:51:00,-3.0
2016-02-14 12:51:00,-3.0
2016-02-14 13:51:00,-2.0
2016-02-14 14:51:00,2.0
2016-02-14 15:51:00,5.0
2016-02-14 16:51:00,5.0
2016-02-14 17:51:00,4.0
2016-02-14 18:51:00,5.0
2016-02-14 19:51:00,4.0
2016-02-14 20:51:00,5.0
2016-02-14 21:51:00,7.0
2016-02-14 22:51:00,6.0
2016-02-14 23:51:00,5.0
2016-02-15 00:51:00,6.0
2016-02-15 04:51:00,5.0
2016-02-15 05:51:00,6.0
2016-02-15 06:51:00,9.0
2016-02-15 07:51:00,10.0
2016-02-15 08:51:00,11.0
2016-02-15 09:51:00,10.0
2016-12-15 07:51:00,11.0
2016-12-15 09:51:00,10.0
2016-12-15 10:51:00,10.0
2016-12-15 11:51:00,10.0
2016-12-15 12:51:00,10.0
2016-12-15 13:51:00,9.0
2016-12-15 14:51:00,11.0
2016-12-15 15:51:00,8.0
2016-12-15 16:51:00,9.0
2016-12-15 17:51:00,8.0
2016-12-15 18:51:00,10.0
2016-12-15 19:51:00,8.0
2016-12-15 20:51:00,6.0
2016-12-15 21:51:00,5.0
2016-12-15 22:51:00,6.0
2016-12-15 23:51:00,6.0
2016-12-16 00:51:00,5.0
2016-12-16 01:51:00,6.0
2016-12-16 02:51:00,9.0
2016-12-16 03:51:00,5.0
2016-12-16 04:51:00,7.0
2016-12-16 05:51:00,6.0
2016-12-16 06:51:00,6.0
2016-12-16 07:51:00,6.0
2016-12-16 08:51:00,6.0
2016-12-16 09:51:00,7.0
2016-12-16 10:51:00,9.0
2017-01-07 09:12:00,11.0
2017-01-07 09:17:00,11.0
2017-01-07 10:29:00,11.0
2017-01-07 10:51:00,10.0
2017-01-07 11:35:00,9.0
2017-01-07 11:51:00,9.0
2017-01-07 12:51:00,9.0
2017-01-07 13:13:00,8.0
2017-01-07 13:51:00,9.0
2017-01-07 14:28:00,11.0
2017-01-07 14:38:00,11.0
2017-01-07 14:51:00,11.0
2017-01-07 15:19:00,11.0
2017-01-07 15:51:00,9.0
2017-01-07 16:43:00,8.0
2017-01-07 16:51:00,9.0
2017-01-07 17:51:00,8.0
2017-01-07 18:44:00,9.0
2017-01-07 18:47:00,8.0
2017-01-07 18:51:00,8.0
2017-01-07 19:18:00,10.0
2017-01-07 19:36:00,8.0
2017-01-07 19:44:00,10.0
2017-01-07 19:51:00,9.0
2017-01-07 20:49:00,11.0
2017-01-07 20:51:00,10.0
2017-01-07 23:51:00,11.0
2017-01-08 00:51:00,9.0
2017-01-08 01:51:00,8.0
2017-01-08 02:51:00,7.0
2017-01-08 03:51:00,6.0
2017-01-08 04:51:00,4.0
2017-01-08 04:59:00,6.0
2017-01-08 05:51:00,6.0
2017-01-08 06:51:00,6.0
2017-01-08 07:51:00,6.0
2017-01-08 08:51:00,6.0
2017-01-08 09:51:00,5.0
2017-01-08 10:51:00,7.0
2017-01-08 11:51:00,9.0
2017-01-08 12:51:00,8.0
2017-01-08 13:51:00,11.0
2017-01-08 16:51:00,11.0
2017-01-08 17:51:00,10.0
2017-01-08 18:51:00,11.0
2017-01-08 19:51:00,9.0
2017-01-08 20:51:00,7.0
2017-01-08 21:51:00,7.0
2017-01-08 22:51:00,5.0
2017-01-08 23:51:00,5.0
2017-01-09 00:51:00,5.0
2017-01-09 01:51:00,7.0
2017-01-09 02:51:00,4.0
2017-01-09 03:51:00,4.0
2017-01-09 04:51:00,5.0
2017-01-09 05:51:00,4.0
2017-01-09 06:51:00,7.0
2017-01-09 07:51:00,11.0
2017-01-09 08:51:00,9.0
2017-01-09 09:51:00,7.0
2017-01-09 21:51:00,11.0
2017-02-04 01:51:00,11.0
2017-02-04 04:51:00,10.0
2017-02-04 05:51:00,11.0
2017-02-09 17:51:00,11.0
2017-02-09 18:51:00,8.0
2017-02-09 19:51:00,6.0
2017-02-09 20:51:00,5.0
2017-02-09 21:51:00,9.0
2017-02-09 22:51:00,2.0
2017-02-09 23:51:00,3.0
2017-02-10 00:51:00,6.0
2017-02-10 01:51:00,7.0
2017-02-10 02:51:00,5.0
2017-02-10 03:51:00,5.0
2017-02-10 04:51:00,5.0
2017-02-10 05:51:00,8.0
2017-02-10 06:51:00,9.0
2017-02-10 07:51:00,11.0
2017-02-10 08:51:00,11.0
2017-03-04 00:51:00,11.0
2017-03-04 01:51:00,11.0
2017-03-04 02:51:00,10.0
2017-03-04 03:51:00,8.0
2017-03-04 05:51:00,8.0
2017-03-04 06:51:00,11.0
2017-03-04 07:51:00,11.0
2017-03-04 20:51:00,7.0
2017-03-04 21:51:00,5.0
2017-03-04 22:51:00,3.0
2017-03-04 23:51:00,4.0
2017-03-05 00:51:00,3.0
2017-03-05 01:51:00,3.0
2017-03-05 02:51:00,2.0
2017-03-05 03:51:00,2.0
2017-03-05 04:51:00,3.0
2017-03-05 05:51:00,1.0
2017-03-05 06:51:00,4.0
2017-03-05 07:51:00,6.0
2017-03-05 08:51:00,7.0
2017-03-05 09:51:00,11.0
2017-03-10 23:51:00,11.0
2017-03-11 00:51:00,10.0
2017-03-11 01:51:00,10.0
2017-03-11 02:51:00,6.0
2017-03-11 03:51:00,6.0
2017-03-11 04:51:00,6.0
2017-03-11 05:51:00,6.0
2017-03-11 06:51:00,6.0
2017-03-11 07:51:00,9.0
2017-03-11 08:51:00,9.0
2017-03-11 10:51:00,10.0
2017-03-11 22:51:00,11.0
2017-03-12 00:51:00,11.0
2017-03-12 01:51:00,10.0
2017-03-12 03:51:00,10.0
2017-03-12 04:51:00,9.0
2017-03-12 05:51:00,9.0
2017-03-12 06:51:00,8.0
2017-03-12 07:51:00,8.0
2017-03-12 08:51:00,10.0
2017-03-12 09:51:00,11.0
2017-03-13 01:51:00,11.0
2017-03-13 04:51:00,11.0
2017-03-14 22:51:00,11.0
2017-03-14 23:51:00,10.0
2017-03-15 00:51:00,9.0
2017-03-15 01:51:00,9.0
2017-03-15 02:51:00,10.0
2017-03-15 03:51:00,8.0
2017-03-15 04:51:00,10.0
2017-03-15 05:51:00,9.0
2017-03-15 06:51:00,10.0
2017-03-15 07:51:00,11.0
2017-03-15 09:51:00,11.0
2017-03-15 13:40:00,11.0
2017-06-13 16:51:00,100.0
2017-06-13 17:51:00,98.0
