valid_time_gmt,precip_hrly
2016-07-29 05:45:00,0.69
2016-07-29 05:51:00,0.7
2016-07-31 22:16:00,0.42
2016-07-31 22:47:00,0.42
2016-07-31 22:51:00,0.42
2016-08-11 18:24:00,0.15
2016-08-11 18:27:00,0.18
2016-08-11 18:33:00,0.28
2016-08-11 18:48:00,0.33
2016-08-11 18:51:00,0.33
2016-08-12 01:51:00,0.16
2016-09-01 14:48:00,0.18
2016-09-01 14:51:00,0.18
2016-09-14 17:51:00,0.23
2016-09-19 07:35:00,0.16
2016-09-19 07:51:00,0.16
2016-09-19 10:51:00,0.23
2016-09-24 00:51:00,0.15
2016-09-24 01:11:00,0.17
2016-09-24 01:51:00,0.25
2016-10-21 09:51:00,0.79
2016-10-21 10:40:00,0.44
2016-10-21 10:51:00,0.49
2016-10-21 11:51:00,0.16
2016-10-21 13:51:00,0.18
2016-10-22 05:51:00,0.16
2016-10-27 19:51:00,0.32
2016-10-27 20:29:00,0.15
2016-10-27 20:51:00,0.31
2016-10-27 21:51:00,0.25
2016-10-30 18:32:00,0.35
2016-10-30 18:51:00,0.35
2016-11-15 07:51:00,0.36
2016-11-15 08:23:00,0.17
2016-11-15 08:51:00,0.19
2016-11-15 09:51:00,0.16
2016-11-15 10:25:00,0.15
2016-11-15 10:32:00,0.19
2016-11-15 10:51:00,0.3
2016-11-15 11:34:00,0.19
2016-11-15 11:51:00,0.3
2016-11-20 00:49:00,0.23
2016-11-20 00:51:00,0.23
2016-11-29 11:51:00,0.22
2016-11-29 12:51:00,0.19
2016-11-29 13:46:00,0.23
2016-11-29 13:51:00,0.25
2016-11-29 14:44:00,0.16
2016-11-29 14:51:00,0.19
2016-11-29 15:42:00,0.33
2016-11-29 15:51:00,0.33
2016-11-29 16:51:00,0.2
2016-11-29 17:51:00,0.3
2016-11-29 18:10:00,0.16
2016-11-29 18:51:00,0.21
2016-11-30 14:27:00,0.16
2016-11-30 14:51:00,0.2
2016-11-30 15:51:00,0.22
2016-11-30 20:51:00,0.21
2016-12-12 04:51:00,0.16
2016-12-17 09:51:00,0.17
2016-12-24 10:51:00,0.16
2017-01-23 23:51:00,0.15
2017-01-24 12:51:00,0.16
2017-02-25 18:51:00,0.19
2017-03-14 09:51:00,0.15
2017-03-28 05:34:00,0.15
2017-03-28 05:47:00,0.17
2017-03-28 05:49:00,0.17
2017-03-28 05:51:00,0.17
2017-03-31 16:51:00,0.15
2017-03-31 18:48:00,0.28
2017-03-31 18:51:00,0.3
2017-03-31 19:47:00,0.21
2017-03-31 19:51:00,0.22
2017-03-31 20:51:00,0.2
2017-03-31 21:39:00,0.15
2017-03-31 21:49:00,0.18
2017-03-31 21:51:00,0.18
2017-04-04 02:33:00,0.18
2017-04-04 02:47:00,0.32
2017-04-04 02:51:00,0.36
2017-04-04 03:11:00,0.36
2017-04-04 03:41:00,0.83
2017-04-04 03:51:00,0.91
2017-04-04 04:51:00,0.2
2017-04-06 16:48:00,0.4
2017-04-06 16:51:00,0.45
2017-04-21 01:51:00,0.21
2017-04-25 21:51:00,0.24
2017-05-05 11:33:00,0.29
2017-05-05 11:51:00,0.6
2017-05-05 12:31:00,0.31
2017-05-05 12:51:00,0.38
2017-05-05 13:27:00,0.32
2017-05-05 13:35:00,0.43
2017-05-05 13:42:00,0.72
2017-05-05 13:51:00,0.92
2017-05-05 14:17:00,0.16
2017-05-05 14:19:00,0.17
2017-05-05 14:27:00,0.19
2017-05-05 14:51:00,0.26
2017-05-13 13:51:00,0.15
2017-05-13 14:51:00,0.15
2017-05-13 15:51:00,0.16
2017-05-13 18:51:00,0.23
2017-05-22 15:51:00,0.16
2017-05-25 12:51:00,0.16
2017-06-14 03:51:00,0.2
2017-06-17 12:51:00,0.19
2017-06-17 13:15:00,0.19
2017-06-17 13:51:00,0.58
2017-06-17 14:10:00,0.28
2017-06-17 14:51:00,0.49
2017-06-19 17:27:00,0.6
2017-06-19 17:44:00,0.64
2017-06-19 17:51:00,0.81
2017-06-19 18:46:00,0.16
2017-06-19 18:51:00,0.22
2017-06-24 06:33:00,0.17
2017-06-24 06:51:00,0.3
2017-06-24 07:46:00,0.56
2017-06-24 07:51:00,0.58
2017-06-24 08:41:00,0.17
2017-06-24 08:51:00,0.18
