valid_time_gmt,wspd
2014-04-16 11:51:00,21.0
2014-04-16 14:51:00,21.0
2014-04-16 17:51:00,21.0
2014-04-21 17:46:00,21.0
2014-04-22 02:45:00,24.0
2014-04-24 09:51:00,21.0
2014-04-24 12:51:00,21.0
2014-04-24 14:51:00,23.0
2014-04-24 15:51:00,21.0
2014-04-25 15:51:00,22.0
2014-04-26 19:51:00,22.0
2014-04-27 14:51:00,21.0
2014-04-27 15:51:00,22.0
2014-04-28 08:51:00,21.0
2014-04-28 09:30:00,29.0
2014-04-28 09:51:00,25.0
2014-04-28 10:06:00,23.0
2014-04-28 14:51:00,22.0
2014-04-29 13:51:00,21.0
2014-04-29 14:51:00,22.0
2014-05-01 10:51:00,21.0
2014-05-01 14:21:00,21.0
2014-05-03 13:51:00,24.0
2014-05-03 15:51:00,22.0
2014-05-05 10:51:00,21.0
2014-05-06 12:51:00,21.0
2014-05-06 13:51:00,22.0
2014-05-06 14:51:00,21.0
2014-05-09 08:17:00,21.0
2014-05-09 12:51:00,22.0
2014-05-09 13:51:00,21.0
2014-05-09 15:51:00,24.0
2014-05-09 17:51:00,21.0
2014-05-11 18:07:00,25.0
2014-05-11 19:08:00,24.0
2014-05-12 12:51:00,21.0
2014-05-14 19:51:00,21.0
2014-05-15 05:51:00,21.0
2014-05-15 06:14:00,23.0
2014-05-15 07:31:00,23.0
2014-05-15 07:51:00,21.0
2014-05-19 17:51:00,21.0
2014-05-20 20:51:00,25.0
2014-05-20 21:17:00,25.0
2014-06-02 07:51:00,22.0
2014-06-02 09:51:00,21.0
2014-06-02 11:51:00,23.0
2014-06-02 11:59:00,33.0
2014-06-02 12:08:00,22.0
2014-06-02 14:51:00,22.0
2014-06-08 04:51:00,21.0
2014-06-08 15:51:00,22.0
2014-06-15 11:51:00,22.0
2014-06-15 13:51:00,23.0
2014-06-15 14:51:00,21.0
2014-06-15 17:51:00,21.0
2014-06-17 05:51:00,24.0
2014-06-17 08:51:00,22.0
2014-06-17 09:51:00,24.0
2014-06-18 11:21:00,24.0
2014-06-18 11:39:00,21.0
2014-06-21 17:59:00,28.0
2014-06-21 18:07:00,24.0
2014-06-21 18:13:00,24.0
2014-06-21 18:17:00,21.0
2014-06-24 18:37:00,29.0
2014-06-28 18:51:00,28.0
2014-06-30 19:21:00,21.0
2014-06-30 19:26:00,22.0
2014-06-30 22:21:00,43.0
2014-06-30 22:28:00,29.0
2014-07-01 01:29:00,23.0
2014-07-01 01:45:00,29.0
2014-07-01 01:46:00,24.0
2014-07-01 09:51:00,21.0
2014-07-01 15:51:00,23.0
2014-07-01 16:51:00,22.0
2014-07-01 17:51:00,21.0
2014-07-06 16:51:00,21.0
2014-07-07 01:51:00,22.0
2014-07-07 01:55:00,24.0
2014-07-12 13:51:00,22.0
2014-07-22 23:51:00,21.0
2014-07-23 02:51:00,21.0
2014-07-23 10:51:00,21.0
2014-07-23 13:51:00,25.0
2014-07-23 15:51:00,21.0
2014-07-23 17:51:00,21.0
2014-07-27 13:51:00,22.0
2014-07-27 14:51:00,28.0
2014-07-27 15:51:00,21.0
2014-07-27 16:51:00,22.0
2014-07-27 17:51:00,22.0
2014-07-27 18:51:00,22.0
2014-07-27 19:51:00,25.0
2014-07-28 12:51:00,21.0
2014-07-28 13:51:00,21.0
2014-07-28 14:51:00,25.0
2014-08-01 12:10:00,21.0
2014-08-11 01:28:00,21.0
2014-08-12 09:51:00,21.0
2014-08-19 09:51:00,21.0
2014-08-19 12:27:00,23.0
2014-08-19 12:44:00,25.0
2014-08-19 12:51:00,24.0
2014-08-25 12:58:00,24.0
2014-08-25 13:03:00,26.0
2014-08-25 13:11:00,32.0
2014-08-25 13:18:00,23.0
2014-08-30 12:51:00,22.0
2014-08-30 15:51:00,21.0
2014-09-01 17:51:00,21.0
2014-09-05 16:39:00,22.0
2014-09-05 16:51:00,21.0
2014-09-05 16:56:00,28.0
2014-09-05 17:51:00,23.0
2014-09-10 10:12:00,23.0
2014-09-10 10:30:00,21.0
2014-09-10 10:51:00,23.0
2014-09-10 11:51:00,22.0
2014-09-10 12:51:00,21.0
2014-09-10 13:51:00,23.0
2014-09-10 20:51:00,21.0
2014-09-10 22:51:00,22.0
2014-10-03 06:08:00,21.0
2014-10-03 13:53:00,24.0
2014-10-03 14:24:00,25.0
2014-10-03 14:53:00,23.0
2014-10-03 15:53:00,24.0
2014-10-04 01:53:00,21.0
2014-10-04 15:53:00,21.0
2014-10-05 12:53:00,21.0
2014-10-05 15:53:00,21.0
2014-10-06 14:53:00,21.0
2014-10-07 16:53:00,22.0
2014-10-27 14:53:00,23.0
2014-10-27 15:53:00,23.0
2014-10-28 11:53:00,21.0
2014-10-28 13:53:00,23.0
2014-10-28 14:53:00,21.0
2014-10-31 04:53:00,22.0
2014-10-31 06:53:00,23.0
2014-10-31 07:53:00,22.0
2014-10-31 08:53:00,21.0
2014-10-31 09:53:00,29.0
2014-10-31 10:53:00,23.0
2014-10-31 11:53:00,30.0
2014-10-31 12:53:00,37.0
2014-10-31 13:53:00,37.0
2014-10-31 14:40:00,35.0
2014-10-31 14:53:00,25.0
2014-10-31 15:33:00,24.0
2014-10-31 15:53:00,32.0
2014-10-31 16:37:00,22.0
2014-10-31 16:40:00,23.0
2014-10-31 16:53:00,22.0
2014-10-31 17:14:00,23.0
2014-10-31 17:17:00,23.0
2014-10-31 17:53:00,26.0
2014-10-31 18:06:00,26.0
2014-10-31 18:21:00,28.0
2014-10-31 18:25:00,22.0
2014-10-31 18:53:00,23.0
2014-10-31 19:53:00,21.0
2014-10-31 20:53:00,24.0
2014-10-31 22:53:00,21.0
2014-11-01 05:53:00,21.0
2014-11-03 22:53:00,22.0
2014-11-04 00:53:00,21.0
2014-11-04 03:42:00,21.0
2014-11-04 13:53:00,21.0
2014-11-06 08:53:00,21.0
2014-11-06 09:53:00,23.0
2014-11-06 10:53:00,24.0
2014-11-06 11:53:00,22.0
2014-11-06 12:53:00,25.0
2014-11-06 13:53:00,25.0
2014-11-06 14:29:00,26.0
2014-11-06 14:53:00,25.0
2014-11-06 15:53:00,21.0
2014-11-06 16:53:00,25.0
2014-11-08 09:53:00,21.0
2014-11-11 17:53:00,22.0
2014-11-17 11:53:00,24.0
2014-11-17 12:53:00,23.0
2014-11-17 13:53:00,24.0
2014-11-17 14:53:00,22.0
2014-11-17 15:53:00,24.0
2014-11-17 16:53:00,23.0
2014-11-18 09:26:00,21.0
2014-11-18 11:53:00,21.0
2014-11-19 12:53:00,21.0
2014-11-20 11:53:00,22.0
2014-11-20 12:53:00,21.0
2014-11-24 07:53:00,21.0
2014-11-24 08:34:00,24.0
2014-11-24 09:53:00,22.0
2014-11-24 10:18:00,21.0
2014-11-24 10:29:00,29.0
2014-11-24 10:46:00,25.0
2014-11-24 10:53:00,23.0
2014-11-24 11:51:00,21.0
2014-11-24 11:53:00,25.0
2014-11-24 12:12:00,28.0
2014-11-24 12:30:00,21.0
2014-11-24 12:42:00,31.0
2014-11-24 12:53:00,29.0
2014-11-24 13:23:00,26.0
2014-11-24 13:53:00,22.0
2014-11-24 14:53:00,24.0
2014-11-24 15:32:00,24.0
2014-11-24 15:53:00,25.0
2014-11-24 16:53:00,29.0
2014-11-24 17:21:00,22.0
2014-11-24 17:53:00,25.0
2014-11-24 18:15:00,24.0
2014-11-24 18:30:00,23.0
2014-11-24 18:53:00,28.0
2014-11-24 19:53:00,26.0
2014-11-24 20:53:00,22.0
2014-11-24 22:53:00,24.0
2014-11-25 00:53:00,21.0
2014-11-25 04:53:00,21.0
2014-11-29 14:53:00,21.0
2014-11-29 18:53:00,21.0
2014-12-06 11:53:00,21.0
2014-12-06 15:53:00,21.0
2014-12-16 13:10:00,22.0
2014-12-27 16:53:00,21.0
2014-12-31 21:53:00,21.0
2014-12-31 22:53:00,21.0
2015-01-01 01:53:00,21.0
2015-01-01 09:53:00,21.0
2015-01-04 14:49:00,21.0
2015-01-04 15:04:00,21.0
2015-01-04 15:53:00,21.0
2015-01-07 03:53:00,24.0
2015-01-07 05:53:00,22.0
2015-01-07 07:53:00,21.0
2015-01-07 08:53:00,21.0
2015-01-08 12:53:00,22.0
2015-01-08 13:07:00,21.0
2015-01-08 13:12:00,21.0
2015-01-08 13:27:00,22.0
2015-01-08 13:35:00,22.0
2015-01-08 13:45:00,22.0
2015-01-08 13:53:00,25.0
2015-01-08 14:12:00,23.0
2015-01-08 14:26:00,23.0
