STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTYPE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
KBUR,Burbank,,34.1808,-118.3089,2012-03-25 21:43:00,,OVC,4.0,,46,,,,45.0,,93,7.0,120.0,,29.09,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-25 21:53:00,,OVC,7.0,,46,,,,43.0,,89,7.0,120.0,,29.07,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-25 22:01:00,,OVC,7.0,,46,,,,43.0,,87,6.0,110.0,,29.09,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-25 22:53:00,,OVC,9.0,,46,,,,44.0,,93,8.0,120.0,,29.09,1.0,Rising Rapidly,,0.08,,48.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-25 23:15:00,,OVC,7.0,,46,,,,43.0,,87,7.0,100.0,,29.11,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-25 23:27:00,,OVC,8.0,,46,,,,45.0,,93,6.0,80.0,,29.1,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-25 23:44:00,,OVC,10.0,,46,,,,43.0,,87,8.0,130.0,,29.11,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-25 23:53:00,,OVC,9.0,,46,,,,43.0,,89,8.0,120.0,,29.1,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 00:53:00,,OVC,7.0,,46,,,,44.0,,93,3.0,130.0,,29.11,,,,0.01,,54.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 01:53:00,,OVC,10.0,,47,,,,45.0,,93,3.0,210.0,,29.13,1.0,Rising Rapidly,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 02:20:00,,OVC,10.0,,46,,,,45.0,,93,3.0,110.0,,29.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 02:53:00,,OVC,6.0,,47,,,,45.0,,93,3.0,140.0,,29.15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 03:15:00,,OVC,3.0,,46,,,,45.0,,93,,,,29.17,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 03:45:00,,OVC,10.0,,46,,,,45.0,,93,,,,29.18,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 03:53:00,,OVC,9.0,,46,,,,45.0,,96,,,,29.16,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 04:12:00,,OVC,10.0,,46,,,,46.0,,100,,,,29.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 04:28:00,,OVC,7.0,,46,,,,46.0,,100,,,,29.18,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 04:39:00,,OVC,6.0,,46,,,,46.0,,100,,,,29.18,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 04:53:00,,OVC,6.0,,47,,,,46.0,,97,,,,29.16,1.0,Rising,,0.01,,47.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 05:09:00,,OVC,5.0,,46,,,,46.0,,100,,,,29.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 05:53:00,,OVC,10.0,,47,,,,46.0,,97,,,,29.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 06:24:00,,OVC,7.0,,46,,,,46.0,,100,,,,29.2,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 06:53:00,,BKN,10.0,,47,,,,46.0,,97,,,,29.2,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 07:53:00,,OVC,10.0,,48,,,,45.0,,89,6.0,140.0,,29.23,1.0,Rising Rapidly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 08:53:00,,BKN,10.0,,50,,,,46.0,,86,6.0,150.0,,29.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 09:53:00,,BKN,10.0,,52,,,,46.0,,80,8.0,140.0,,29.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 10:53:00,,BKN,10.0,,54,,,,45.0,,72,9.0,160.0,,29.27,1.0,Rising,,,,55.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 11:53:00,,BKN,10.0,,56,,,,44.0,,64,6.0,180.0,,29.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 12:53:00,,OVC,10.0,,58,,,,43.0,,58,8.0,170.0,,29.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 13:53:00,,BKN,10.0,,59,,,,43.0,,55,9.0,140.0,,29.25,2.0,Falling Rapidly,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 14:53:00,,SCT,10.0,,60,,,,44.0,,55,6.0,210.0,16.0,29.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 15:53:00,,BKN,10.0,,60,,,,45.0,,57,8.0,180.0,16.0,29.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 16:53:00,,CLR,10.0,,59,,,,45.0,,60,8.0,210.0,,29.21,2.0,Falling Rapidly,,,,61.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 17:53:00,,CLR,10.0,,58,,,,44.0,,60,8.0,200.0,,29.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 18:53:00,,CLR,10.0,,57,,,,43.0,,59,3.0,190.0,,29.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 19:50:00,,BKN,10.0,,55,,,,45.0,,67,5.0,300.0,,29.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 19:53:00,,BKN,10.0,,55,,,,45.0,,69,6.0,290.0,,29.22,1.0,Rising Rapidly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 20:31:00,,CLR,10.0,,54,,,,45.0,,72,5.0,300.0,,29.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 20:53:00,,CLR,10.0,,54,,,,44.0,,69,,,,29.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 21:53:00,,CLR,10.0,,52,,,,44.0,,74,,,,29.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 22:53:00,,CLR,10.0,,51,,,,43.0,,74,,,,29.23,0.0,Steady,,,,60.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-26 23:53:00,,CLR,10.0,,49,,,,43.0,,80,,,,29.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 00:53:00,,CLR,10.0,,48,,,,43.0,,83,,,,29.22,,,,,,61.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 01:53:00,,CLR,10.0,,47,,,,43.0,,86,5.0,310.0,,29.23,0.0,Steady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 02:53:00,,CLR,10.0,,47,,,,42.0,,83,7.0,300.0,,29.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 03:53:00,,CLR,10.0,,45,,,,41.0,,86,,,,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 04:53:00,,CLR,10.0,,44,,,,40.0,,85,3.0,290.0,,29.2,2.0,Falling,,,,51.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 05:53:00,,CLR,10.0,,44,,,,40.0,,85,,,,29.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 06:53:00,,CLR,10.0,,44,,,,39.0,,82,,,,29.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 07:53:00,,CLR,10.0,,47,,,,42.0,,83,,,,29.24,1.0,Rising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 08:53:00,,CLR,10.0,,51,,,,41.0,,68,,,,29.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 09:53:00,,CLR,10.0,,54,,,,42.0,,64,5.0,140.0,,29.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 10:53:00,,CLR,10.0,,56,,,,43.0,,62,5.0,,,29.24,1.0,Rising,,,,56.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 11:53:00,,CLR,10.0,,59,,,,41.0,,51,3.0,160.0,,29.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 12:53:00,,CLR,10.0,,61,,,,39.0,,44,5.0,270.0,,29.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 13:53:00,,CLR,10.0,,63,,,,40.0,,43,,,,29.21,2.0,Falling Rapidly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 14:53:00,,CLR,10.0,,64,,,,40.0,,41,8.0,200.0,,29.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 15:53:00,,CLR,10.0,,63,,,,36.0,,37,10.0,210.0,,29.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 16:53:00,,CLR,10.0,,62,,,,38.0,,41,10.0,160.0,,29.17,2.0,Falling,,,,65.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 17:53:00,,CLR,10.0,,61,,,,34.0,,36,8.0,170.0,,29.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 18:53:00,,CLR,10.0,,58,,,,39.0,,49,6.0,170.0,,29.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 19:53:00,,CLR,10.0,,55,,,,41.0,,59,5.0,150.0,,29.19,1.0,Rising Rapidly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 20:53:00,,CLR,10.0,,55,,,,43.0,,64,,,,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 21:53:00,,CLR,10.0,,53,,,,41.0,,64,3.0,330.0,,29.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 22:53:00,,CLR,10.0,,51,,,,40.0,,66,,,,29.22,1.0,Rising,,,,63.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-27 23:53:00,,CLR,10.0,,49,,,,40.0,,71,3.0,360.0,,29.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 00:53:00,,CLR,10.0,,48,,,,40.0,,74,5.0,330.0,,29.24,,,,,,65.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 01:53:00,,CLR,10.0,,47,,,,39.0,,74,5.0,300.0,,29.22,0.0,Steady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 02:53:00,,CLR,10.0,,48,,,,39.0,,71,7.0,290.0,,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 03:53:00,,CLR,10.0,,47,,,,40.0,,77,5.0,10.0,,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 04:53:00,,CLR,10.0,,46,,,,40.0,,79,5.0,350.0,,29.2,0.0,Steady,,,,52.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 05:53:00,,CLR,10.0,,47,,,,40.0,,77,3.0,300.0,,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 06:53:00,,CLR,10.0,,46,,,,38.0,,73,,,,29.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 07:53:00,,CLR,10.0,,48,,,,40.0,,74,,,,29.24,1.0,Rising Rapidly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 08:53:00,,CLR,10.0,,50,,,,42.0,,74,3.0,100.0,,29.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 09:53:00,,CLR,10.0,,55,,,,43.0,,64,,,,29.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 10:53:00,,CLR,10.0,,59,,,,42.0,,53,,,,29.24,0.0,Steady,,,,59.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 11:53:00,,CLR,10.0,,62,,,,43.0,,50,10.0,250.0,,29.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 12:53:00,,CLR,10.0,,65,,,,46.0,,50,3.0,,,29.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 13:53:00,,CLR,10.0,,66,,,,46.0,,48,12.0,280.0,16.0,29.19,2.0,Falling Rapidly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 14:53:00,,FEW,10.0,,66,,,,48.0,,52,3.0,,,29.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 15:53:00,,CLR,10.0,,65,,,,48.0,,54,9.0,260.0,,29.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 16:53:00,,CLR,10.0,,66,,,,50.0,,56,5.0,290.0,,29.15,2.0,Falling,,,,67.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 17:53:00,,CLR,10.0,,65,,,,50.0,,58,5.0,290.0,,29.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 18:53:00,,CLR,10.0,,64,,,,50.0,,60,6.0,310.0,,29.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 19:53:00,,CLR,10.0,,62,,,,50.0,,65,5.0,290.0,,29.17,1.0,Rising Rapidly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 20:53:00,,CLR,10.0,,60,,,,51.0,,72,3.0,330.0,,29.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 21:53:00,,CLR,10.0,,58,,,,51.0,,78,5.0,270.0,,29.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBUR,Burbank,,34.1808,-118.3089,2012-03-28 22:53:00,,CLR,10.0,,56,,,,51.0,,84,3.0,250.0,,29.2,0.0,Steady,,,,66.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
