valid_time_gmt,uv_index
2009-12-05 13:30:00,-480.0
2009-12-05 14:00:00,-461.0
2009-12-05 14:12:00,-449.0
2009-12-05 14:30:00,-426.0
2009-12-05 15:00:00,-381.0
2009-12-05 15:30:00,-327.0
2009-12-05 16:00:00,-270.0
2009-12-05 16:30:00,-214.0
2009-12-06 10:00:00,-227.0
2009-12-06 10:30:00,-284.0
2009-12-06 11:00:00,-340.0
2009-12-06 11:30:00,-393.0
2009-12-06 12:00:00,-436.0
2009-12-06 12:30:00,-467.0
2009-12-06 13:00:00,-482.0
2009-12-06 13:30:00,-317.0
2009-12-06 14:00:00,-304.0
2009-12-07 10:00:00,-227.0
2009-12-07 10:30:00,-284.0
2009-12-07 11:00:00,-340.0
2009-12-07 11:30:00,-393.0
2009-12-07 12:00:00,-287.0
2009-12-07 12:30:00,-308.0
2009-12-07 13:00:00,-483.0
2009-12-07 13:30:00,-482.0
2009-12-07 14:00:00,-463.0
2009-12-07 14:30:00,-429.0
2009-12-07 15:00:00,-384.0
2009-12-07 15:30:00,-330.0
2009-12-07 16:00:00,-273.0
2009-12-07 16:30:00,-217.0
2009-12-08 10:00:00,-227.0
2009-12-08 10:30:00,-284.0
2009-12-08 11:00:00,-340.0
2009-12-08 11:30:00,-393.0
2009-12-08 11:54:00,-429.0
2009-12-08 12:00:00,-437.0
2009-12-08 12:30:00,-468.0
2009-12-08 12:49:00,-480.0
2009-12-08 13:00:00,-484.0
2009-12-08 13:30:00,-483.0
2009-12-08 13:50:00,-472.0
2009-12-08 14:00:00,-464.0
2009-12-08 14:30:00,-431.0
2009-12-08 15:00:00,-385.0
2009-12-08 15:30:00,-332.0
2009-12-08 16:00:00,-275.0
2009-12-08 16:30:00,-218.0
2009-12-09 11:00:00,-224.0
2009-12-09 11:30:00,-259.0
2009-12-09 12:00:00,-288.0
2009-12-10 12:00:00,-437.0
2009-12-10 12:30:00,-469.0
2009-12-10 13:00:00,-485.0
2009-12-10 13:30:00,-484.0
2009-12-10 14:00:00,-307.0
2009-12-10 14:30:00,-285.0
2009-12-10 14:46:00,-410.0
2009-12-10 15:00:00,-388.0
2009-12-10 15:15:00,-362.0
2009-12-10 15:37:00,-322.0
2009-12-10 15:45:00,-306.0
2009-12-10 16:00:00,-278.0
2009-12-10 16:21:00,-238.0
2009-12-10 16:24:00,-232.0
2009-12-10 16:30:00,-221.0
2009-12-11 10:00:00,-226.0
2009-12-11 11:00:00,-340.0
2009-12-11 11:30:00,-393.0
2009-12-11 12:00:00,-437.0
2009-12-11 13:30:00,-320.0
2009-12-11 14:00:00,-468.0
2009-12-11 15:00:00,-389.0
2009-12-12 10:30:00,-283.0
2009-12-12 11:00:00,-340.0
2009-12-12 11:30:00,-393.0
2009-12-12 12:00:00,-437.0
2009-12-12 12:30:00,-470.0
2009-12-12 13:00:00,-486.0
2009-12-12 13:30:00,-486.0
2009-12-12 14:00:00,-629.0
2009-12-12 14:30:00,-436.0
2009-12-12 15:00:00,-391.0
2009-12-12 15:30:00,-337.0
2009-12-12 16:00:00,-280.0
2009-12-12 16:30:00,-223.0
2009-12-13 10:00:00,-225.0
2009-12-13 10:30:00,-282.0
2009-12-13 11:00:00,-339.0
2009-12-13 11:30:00,-392.0
2009-12-13 12:00:00,-437.0
2009-12-13 13:00:00,-487.0
2009-12-13 14:00:00,-470.0
2009-12-13 14:30:00,-437.0
2009-12-13 15:00:00,-392.0
2009-12-13 15:30:00,-339.0
2009-12-17 12:30:00,-470.0
2009-12-17 13:00:00,-488.0
2009-12-17 13:30:00,-489.0
2009-12-17 13:51:00,-479.0
2009-12-17 14:00:00,-473.0
2009-12-17 14:18:00,-455.0
2009-12-17 14:30:00,-441.0
2009-12-17 15:00:00,-396.0
2009-12-17 15:30:00,-344.0
2009-12-17 16:00:00,-287.0
2009-12-17 16:30:00,-229.0
2009-12-18 11:00:00,-222.0
2009-12-18 11:30:00,-257.0
2009-12-18 13:30:00,-322.0
2009-12-18 14:00:00,-312.0
2009-12-18 14:30:00,-291.0
2009-12-19 10:00:00,-222.0
2009-12-19 10:30:00,-279.0
2009-12-19 11:00:00,-336.0
2009-12-19 11:30:00,-390.0
2009-12-19 12:00:00,-436.0
2009-12-19 12:30:00,-470.0
2009-12-19 13:00:00,-488.0
2009-12-19 13:30:00,-490.0
2009-12-19 14:00:00,-474.0
2009-12-19 14:30:00,-443.0
2009-12-19 15:00:00,-399.0
2009-12-19 15:30:00,-228.0
2009-12-19 16:30:00,-231.0
2009-12-20 10:00:00,-221.0
2009-12-20 10:30:00,-278.0
2009-12-20 11:00:00,-336.0
2009-12-20 11:30:00,-389.0
2009-12-20 12:00:00,-435.0
2009-12-20 12:30:00,-470.0
2009-12-20 13:00:00,-488.0
2009-12-20 13:30:00,-490.0
2009-12-20 14:00:00,-475.0
2009-12-20 15:00:00,-399.0
2009-12-20 15:30:00,-347.0
2009-12-20 16:00:00,-290.0
2009-12-22 10:00:00,-219.0
2009-12-24 12:00:00,-433.0
2009-12-24 13:00:00,-655.0
2009-12-24 13:30:00,-658.0
2009-12-24 14:00:00,-639.0
2009-12-24 15:00:00,-540.0
2009-12-24 15:30:00,-470.0
2009-12-24 16:00:00,-294.0
2009-12-24 16:30:00,-236.0
2009-12-25 10:00:00,-217.0
2009-12-25 10:30:00,-274.0
2009-12-25 11:00:00,-331.0
2009-12-25 11:30:00,-386.0
2009-12-25 12:00:00,-432.0
2009-12-25 12:30:00,-468.0
2009-12-25 13:00:00,-488.0
2009-12-25 13:30:00,-491.0
2009-12-25 14:00:00,-477.0
2009-12-25 14:30:00,-447.0
2009-12-25 14:57:00,-269.0
2009-12-25 15:30:00,-231.0
2009-12-27 10:00:00,-215.0
2009-12-27 10:30:00,-272.0
2009-12-27 11:00:00,-329.0
2009-12-27 11:30:00,-384.0
2009-12-27 12:00:00,-431.0
2009-12-27 12:30:00,-467.0
2009-12-27 13:00:00,-487.0
2009-12-27 13:30:00,-491.0
2009-12-27 14:00:00,-477.0
2009-12-27 14:30:00,-447.0
2009-12-27 15:00:00,-405.0
2009-12-27 15:30:00,-353.0
2009-12-27 16:00:00,-296.0
2009-12-27 16:30:00,-238.0
2009-12-28 10:00:00,-214.0
2009-12-28 10:30:00,-271.0
2009-12-28 11:00:00,-328.0
2009-12-28 11:30:00,-383.0
2009-12-28 12:00:00,-283.0
2009-12-28 12:30:00,-307.0
2010-01-01 10:00:00,-209.0
2010-01-01 10:04:00,-217.0
2010-01-01 10:30:00,-266.0
2010-01-01 11:00:00,-359.0
2010-01-01 11:30:00,-420.0
2010-01-01 12:00:00,-473.0
2010-01-01 12:30:00,-513.0
2010-01-01 13:00:00,-538.0
2010-01-01 13:30:00,-543.0
2010-01-01 14:00:00,-529.0
2010-01-01 14:30:00,-498.0
2010-01-01 15:00:00,-451.0
2010-01-01 15:30:00,-394.0
2010-01-01 16:00:00,-445.0
2010-01-01 16:30:00,-359.0
2010-01-01 17:00:00,-277.0
2010-01-01 17:30:00,-201.0
2010-01-02 10:00:00,-231.0
2010-01-02 10:30:00,-294.0
2010-01-02 11:00:00,-358.0
2010-01-02 11:30:00,-419.0
2010-01-02 12:00:00,-472.0
2010-01-02 12:30:00,-512.0
2010-01-02 13:00:00,-537.0
2010-01-02 13:30:00,-543.0
2010-01-02 14:00:00,-529.0
2010-01-02 14:30:00,-498.0
